first_arrival_time,success,num_alerted,environment,policy
1.788574886573831,True,5,urban,Local Small
1.450990594191059,True,5,urban,Local Small
1.208556012551366,True,4,urban,Local Small
2.2964218164309886,True,5,urban,Local Small
1.5561265974071232,True,5,urban,Local Small
2.1141153177831242,True,5,urban,Local Small
2.2644639460505487,True,5,urban,Local Small
2.8002797845779863,True,5,urban,Local Small
2.930148146622135,True,5,urban,Local Small
0.9659787836128996,True,5,urban,Local Small
2.3811620181557114,True,3,urban,Local Small
1.440418547240305,True,3,urban,Local Small
2.348052709757293,True,5,urban,Local Small
1.4407501877327347,True,5,urban,Local Small
2.3362534368885597,True,5,urban,Local Small
1.2088360294608327,True,5,urban,Local Small
3.255500480106873,True,5,urban,Local Small
2.032399017135728,True,5,urban,Local Small
1.5368275146816004,True,5,urban,Local Small
2.317870974778781,True,5,urban,Local Small
1.3182439228662732,True,5,urban,Local Small
2.2278125676594613,True,5,urban,Local Small
3.1101263551392204,True,3,urban,Local Small
2.4937420894407043,True,3,urban,Local Small
0.9989181305151849,True,5,urban,Local Small
1.2316981346428344,True,5,urban,Local Small
1.9998219282671654,True,5,urban,Local Small
1.8774548595096343,True,5,urban,Local Small
3.7452005927601055,True,5,urban,Local Small
1.2330058016844694,True,5,urban,Local Small
0.6646455101344912,True,5,urban,Local Small
0.8158738157524562,True,5,urban,Local Small
